"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2017","647.00","637.00","651.00","637.00","4.20M","1.57"
"Jun 13, 2017","637.00","637.00","643.50","634.00","7.80M","0.71"
"Jun 12, 2017","632.50","631.50","633.50","629.00","3.24M","0.00"
"Jun 09, 2017","632.50","630.00","633.00","620.66","0","-0.94"
"Jun 08, 2017","638.50","635.50","644.50","632.00","0","0.71"
"Jun 07, 2017","634.00","630.50","636.00","627.50","0","0.96"
"Jun 06, 2017","628.00","630.00","635.50","626.50","0","0.16"
"Jun 05, 2017","627.00","632.00","646.50","624.00","3.93M","-0.48"
"Jun 02, 2017","630.00","646.50","646.50","628.50","4.91M","-1.64"
"Jun 01, 2017","640.50","639.50","650.89","637.50","4.43M","1.03"
"May 31, 2017","634.00","638.50","643.00","633.50","5.47M","-0.39"
"May 30, 2017","636.50","631.50","637.85","630.00","5.00M","0.79"
"May 26, 2017","631.50","632.50","636.50","629.50","4.82M","0.08"
"May 25, 2017","631.00","638.00","640.00","629.00","4.16M","-0.86"
"May 24, 2017","636.50","637.50","641.00","634.98","3.96M","0.24"
"May 23, 2017","635.00","639.00","640.85","633.00","5.17M","-0.63"
"May 22, 2017","639.00","628.50","639.00","627.50","5.14M","1.59"
"May 19, 2017","629.00","638.50","638.50","627.00","7.69M","-1.49"
"May 18, 2017","638.50","655.50","655.50","631.50","9.59M","-2.00"
"May 17, 2017","651.50","668.00","672.50","646.00","13.00M","-3.34"
"May 16, 2017","674.00","671.00","674.50","668.50","5.71M","0.37"
"May 15, 2017","671.50","674.50","675.50","668.48","3.17M","-0.07"
"May 12, 2017","672.00","667.50","674.50","667.00","4.10M","0.75"
"May 11, 2017","667.00","666.00","670.15","664.00","5.36M","0.15"
"May 10, 2017","666.00","666.50","669.50","665.00","4.22M","-0.52"
"May 09, 2017","669.50","666.50","669.50","665.50","4.74M","0.37"
"May 08, 2017","667.00","666.50","673.50","665.00","6.57M","0.60"
"May 05, 2017","663.00","662.50","665.00","654.50","5.52M","0.23"
"May 04, 2017","661.50","671.00","672.00","660.50","6.25M","-1.34"
"May 03, 2017","670.50","668.50","673.00","661.00","7.49M","0.30"
"May 02, 2017","668.50","655.00","669.50","653.00","4.42M","1.83"
"Apr 28, 2017","656.50","663.00","663.00","656.50","5.06M","-0.83"
"Apr 27, 2017","662.00","658.50","662.36","655.50","3.52M","0.53"
"Apr 26, 2017","658.50","655.00","660.50","652.00","5.00M","0.08"
"Apr 25, 2017","658.00","654.00","659.50","650.50","4.18M","0.84"
"Apr 24, 2017","652.50","656.00","657.67","649.50","5.29M","1.24"
"Apr 21, 2017","644.50","650.00","651.00","642.50","4.01M","-0.54"
"Apr 20, 2017","648.00","654.00","654.50","644.50","4.51M","-0.77"
"Apr 19, 2017","653.00","657.50","664.50","652.00","6.36M","-0.31"
"Apr 18, 2017","655.00","653.00","658.00","641.50","5.75M","0.38"
"Apr 13, 2017","652.50","653.50","654.00","648.50","3.39M","-0.08"
"Apr 12, 2017","653.00","651.00","655.00","647.50","4.96M","0.23"
"Apr 11, 2017","651.50","643.50","655.50","643.50","5.56M","0.85"
"Apr 10, 2017","646.00","649.00","649.00","642.50","3.68M","-0.31"
"Apr 07, 2017","648.00","632.00","650.00","632.00","6.93M","1.89"
"Apr 06, 2017","636.00","627.50","638.00","622.00","8.18M","2.25"
"Apr 05, 2017","622.00","611.00","623.00","608.16","5.03M","2.13"
"Apr 04, 2017","609.00","607.00","610.50","606.00","4.48M","0.74"
"Apr 03, 2017","604.50","610.00","611.00","602.50","3.54M","-0.90"
"Mar 31, 2017","610.00","592.00","611.50","591.00","8.44M","2.95"
"Mar 30, 2017","592.50","596.50","601.46","587.00","5.30M","-1.58"
"Mar 29, 2017","602.00","603.00","605.00","599.00","6.23M","0.50"
"Mar 28, 2017","599.00","603.00","605.00","598.16","4.01M","-0.58"
"Mar 27, 2017","602.50","605.00","605.00","599.50","4.34M","-0.74"
