"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 13, 2017","2,560.50","2,549.00","2,568.00","2,535.00","6.40M","-0.78"
"Sep 12, 2017","2,580.50","2,600.00","2,600.50","2,574.00","4.64M","-0.23"
"Sep 11, 2017","2,586.50","2,599.50","2,611.00","2,578.00","3.46M","-0.27"
"Sep 08, 2017","2,593.50","2,580.00","2,594.50","2,571.00","2.68M","0.52"
"Sep 07, 2017","2,580.00","2,560.00","2,585.26","2,552.00","2.98M","0.58"
"Sep 06, 2017","2,565.00","2,569.50","2,584.00","2,558.00","3.56M","-0.48"
"Sep 05, 2017","2,577.50","2,582.00","2,600.50","2,577.00","2.73M","-0.19"
"Sep 04, 2017","2,582.50","2,572.00","2,590.17","2,572.00","1.80M","-0.25"
"Sep 01, 2017","2,589.00","2,610.50","2,616.00","2,587.96","3.34M","-0.12"
"Aug 31, 2017","2,592.00","2,563.50","2,592.50","2,555.00","4.70M","1.35"
"Aug 30, 2017","2,557.50","2,558.00","2,569.00","2,547.00","3.03M","0.43"
"Aug 29, 2017","2,546.50","2,538.00","2,555.00","2,527.00","3.82M","-0.84"
"Aug 25, 2017","2,568.00","2,566.50","2,580.17","2,558.50","2.39M","-0.06"
"Aug 24, 2017","2,569.50","2,586.50","2,587.00","2,566.66","3.27M","-0.35"
"Aug 23, 2017","2,578.50","2,567.00","2,589.00","2,561.50","3.59M","-0.06"
"Aug 22, 2017","2,580.00","2,578.00","2,585.50","2,567.00","2.78M","0.74"
"Aug 21, 2017","2,561.00","2,542.00","2,575.00","2,526.00","2.91M","0.45"
"Aug 18, 2017","2,549.50","2,565.00","2,573.50","2,538.88","4.35M","-1.39"
"Aug 17, 2017","2,585.50","2,588.50","2,604.00","2,585.00","4.36M","-0.33"
"Aug 16, 2017","2,594.00","2,547.00","2,602.00","2,542.50","6.75M","2.29"
"Aug 15, 2017","2,536.00","2,511.50","2,548.00","2,503.00","3.51M","1.44"
"Aug 14, 2017","2,500.00","2,479.50","2,507.50","2,472.00","3.66M","1.05"
"Aug 11, 2017","2,474.00","2,466.50","2,483.50","2,455.00","3.01M","0.02"
"Aug 10, 2017","2,473.50","2,502.00","2,502.00","2,458.50","3.51M","-2.37"
"Aug 09, 2017","2,533.50","2,528.00","2,538.50","2,514.00","5.21M","-0.02"
"Aug 08, 2017","2,534.00","2,522.50","2,545.50","2,521.00","3.13M","0.46"
"Aug 07, 2017","2,522.50","2,520.50","2,530.50","2,510.50","4.42M","0.78"
"Aug 04, 2017","2,503.00","2,460.00","2,503.00","2,454.00","4.48M","1.89"
"Aug 03, 2017","2,456.50","2,438.50","2,464.50","2,428.00","4.38M","0.86"
"Aug 02, 2017","2,435.50","2,451.00","2,451.00","2,425.50","3.64M","-0.16"
"Aug 01, 2017","2,439.50","2,463.50","2,463.50","2,431.83","3.65M","-0.37"
"Jul 31, 2017","2,448.50","2,460.00","2,466.50","2,442.00","5.92M","0.27"
"Jul 28, 2017","2,442.00","2,450.00","2,479.00","2,415.00","10.61M","1.39"
"Jul 27, 2017","2,408.50","2,386.00","2,458.00","2,363.00","12.17M","5.98"
